index,timestamp,age,industry,job title,job_title_context,salary,compensation,currency,other_currency,income_context,country,state,city,professional_experience_overall,professional_experience_in_specified_field,education,gender,race,total_salary,amount_usd
21115,4/29/2021 20:47:51,39.5,computing or tech,senior manager,,93000,6000.0,USD,,,united states,georgia,atlanta,25.5,15.5,College degree,Woman,White,99000.0,99000.0
21117,4/29/2021 20:49:40,59.5,computing or tech,senior software engineer,Mobile iOS developer ,172000,15000.0,USD,,,united states,new york,new york city,35.5,9.0,Master's degree,Man,White,187000.0,187000.0
21118,4/29/2021 20:49:43,29.5,nonprofits,consultant,,30000,0.0,USD,,,puerto rico,,san juan,6.0,3.0,Master's degree,Woman,"Hispanic, Latino, or Spanish origin",30000.0,30000.0
21119,4/29/2021 20:51:18,29.5,public health,research associate,Public Health Consulting Company,71000,0.0,USD,,,united states,massachusetts,boston,9.0,6.0,Master's degree,Woman,White,71000.0,71000.0
21133,4/29/2021 21:04:55,39.5,computing or tech,senior software engineer,,135000,0.0,USD,,,united states,new york,new york city,15.5,6.0,College degree,Man,White,135000.0,135000.0
21134,4/29/2021 21:05:12,29.5,computing or tech,senior software developer,,150000,40000.0,USD,,Bonus + RSU,united states,michigan,novi,15.5,15.5,Master's degree,Man,White,190000.0,190000.0
21135,4/29/2021 21:05:33,39.5,nonprofits,business analyst,focused on a technological platform,82000,0.0,USD,,,united states,district of columbia,washington ,15.5,15.5,Some college,Woman,White,82000.0,82000.0
21139,4/29/2021 21:12:23,39.5,nonprofits,chief of staff,,177000,0.0,USD,,,united states,washington,,15.5,15.5,College degree,Woman,"Native American or Alaska Native, White",177000.0,177000.0
21140,4/29/2021 21:13:33,29.5,engineering or manufacturing,senior engineer,,108000,0.0,USD,,,united states,florida,cape canaveral,6.0,3.0,College degree,Non-binary,White,108000.0,108000.0
21141,4/29/2021 21:13:48,29.5,computing or tech,engineering manager,,190000,141000.0,USD,,"190k base, 112.5k RSUs, 15% target bonus",united states,new york,brooklyn,15.5,15.5,College degree,Man,Asian or Asian American,331000.0,331000.0
21143,4/29/2021 21:16:11,29.5,education (primary/secondary),teacher,,54000,4000.0,USD,,We got a $1000 COVID bonus this year,united states,south carolina,bluffton,9.0,9.0,Master's degree,Woman,White,58000.0,58000.0
21147,4/29/2021 21:19:08,49.5,"accounting, banking & finance",staff software engineer,,172800,0.0,USD,,,united states,illinois,chicago,25.5,25.5,College degree,Man,White,172800.0,172800.0
21148,4/29/2021 21:21:48,49.5,recruitment or hr,hr manager,,90000,15000.0,USD,,Plus vehicle for work & personal use,united states,texas,amarillo,25.5,25.5,Some college,Woman,White,105000.0,105000.0
21154,4/29/2021 21:31:28,39.5,computing or tech,senior software engineer,,156000,0.0,USD,,,united states,california,san jose,15.5,15.5,College degree,Man,White,156000.0,156000.0
21161,4/29/2021 21:40:23,29.5,computing or tech,software engineer,,261000,40000.0,USD,,,united states,new york,new york city,9.0,9.0,College degree,Man,White,301000.0,301000.0
21164,4/29/2021 21:42:15,49.5,insurance,product manager,,81245,11000.0,USD,,,united states,florida,jacksonville,25.5,25.5,College degree,Woman,White,92245.0,92245.0
21167,4/29/2021 21:45:35,39.5,computing or tech,product manager,,112000,18000.0,USD,,,united states,texas,austin,15.5,3.0,College degree,Man,Asian or Asian American,130000.0,130000.0
21170,4/29/2021 21:46:53,29.5,nonprofits,marketing manager,,36900,0.0,USD,,,united states,new mexico,albuquerque,6.0,3.0,College degree,Woman,White,36900.0,36900.0
21183,4/29/2021 21:56:25,29.5,health care,scientist,,130000,14300.0,USD,,,united states,california,san francisco,1.0,1.0,PhD,Woman,White,144300.0,144300.0
21186,4/29/2021 21:59:40,29.5,computing or tech,customer success manager,,87000,8700.0,USD,,"Fully paid health insurance & HSA about $1500 annually for misc fully remote",united states,new york,new york city,6.0,6.0,College degree,Woman,"Hispanic, Latino, or Spanish origin",95700.0,95700.0
21191,4/29/2021 22:03:39,29.5,computing or tech,software engineer,,185000,112000.0,USD,,,united states,new york,new york city,9.0,6.0,Master's degree,Woman,Asian or Asian American,297000.0,297000.0
21195,4/29/2021 22:07:46,39.5,health care,rn,"I work remotely for a large company, but live in a small, rural town.  I make far more than most RNs in my area who work at the local hospital.",78000,8000.0,USD,,,united states,utah,murray,9.0,6.0,College degree,Woman,White,86000.0,86000.0
21202,4/29/2021 22:13:29,39.5,computing or tech,business analyst,Gathers requirements,112000,0.0,USD,,I work for a government agency.,united states,washington,seattle,15.5,15.5,Master's degree,Man,Black or African American,112000.0,112000.0
21206,4/29/2021 22:15:11,39.5,computing or tech,software engineer,,115000,5750.0,USD,,,united states,washington,seattle,25.5,6.0,College degree,Woman,White,120750.0,120750.0
21209,4/29/2021 22:17:15,39.5,media & digital,senior editor,,40000,0.0,USD,,,united states,georgia,jefferson,15.5,15.5,College degree,Woman,White,40000.0,40000.0
21228,4/29/2021 22:31:25,29.5,government and public administration,manager,Policy,140000,14000.0,AUD/NZD,,,australia,,melbourne,9.0,9.0,Master's degree,Woman,White,154000.0,100100.0
21229,4/29/2021 22:32:42,49.5,property or construction,hr generalist,,37500,500.0,USD,,,united states,texas,bedford,1.0,1.0,College degree,Woman,White,38000.0,38000.0
21240,4/29/2021 22:39:49,59.5,education (higher education),executive assistant,,49000,0.0,GBP,,,united states,ohio,cincinnati,25.5,15.5,Master's degree,Woman,White,49000.0,61740.0
21257,4/29/2021 22:58:55,39.5,government and public administration,library assistant,,24752,0.0,AUD/NZD,,,australia,,sydney,6.0,6.0,College degree,Other or prefer not to answer,White,24752.0,16088.800000000001
21259,4/29/2021 22:59:15,29.5,computing or tech,senior program manager,,120000,20000.0,USD,,,united states,new york,new york city,9.0,6.0,Master's degree,Woman,Asian or Asian American,140000.0,140000.0
21269,4/29/2021 23:06:04,39.5,education (higher education),systems engineer,(linux admin with moderate programming),70500,0.0,USD,,,united states,kansas,lawrence,15.5,15.5,Master's degree,Man,White,70500.0,70500.0
21274,4/29/2021 23:11:49,39.5,nonprofits,program manager,,80700,1500.0,USD,,,united states,colorado,lakewood,15.5,1.0,Master's degree,Woman,White,82200.0,82200.0
21275,4/29/2021 23:14:06,21.0,computing or tech,software engineer,,141750,0.0,USD,,,united states,california,san mateo,1.0,1.0,College degree,Woman,White,141750.0,141750.0
21279,4/29/2021 23:23:59,39.5,"diversity, equity & inclusion ",manager,,140000,20000.0,USD,,,united states,district of columbia,washington ,9.0,3.0,College degree,Woman,Middle Eastern or Northern African,160000.0,160000.0
21289,4/29/2021 23:31:01,29.5,utilities & telecommunications,data analyst,,66000,2500.0,USD,,,united states,washington,spokane,6.0,6.0,College degree,Man,White,68500.0,68500.0
21291,4/29/2021 23:32:50,29.5,"marketing, advertising & pr",account manager,In market research,60000,2000.0,USD,,,united states,pennsylvania,philadelphia,9.0,6.0,College degree,Woman,White,62000.0,62000.0
21292,4/29/2021 23:33:46,21.0,recruitment or hr,human resources manager,,45760,2000.0,USD,,,united states,nevada,henderson,3.0,3.0,College degree,Woman,White,47760.0,47760.0
21295,4/29/2021 23:37:15,39.5,"accounting, banking & finance",accountant,,51000,0.0,USD,,,united states,north carolina,morrisville,25.5,15.5,College degree,Woman,White,51000.0,51000.0
21300,4/29/2021 23:47:06,39.5,education (higher education),operations manager,,50000,0.0,USD,,,united states,pennsylvania,philadelphia,15.5,6.0,Master's degree,Man,White,50000.0,50000.0
21301,4/29/2021 23:47:34,29.5,engineering or manufacturing,process engineer,Biotech,118000,10000.0,USD,,,united states,massachusetts,boston,3.0,3.0,College degree,Woman,Asian or Asian American,128000.0,128000.0
21303,4/29/2021 23:50:30,29.5,business or consulting,director,,125000,10000.0,USD,,,united states,illinois,chicago,9.0,3.0,Master's degree,Woman,White,135000.0,135000.0
21320,4/30/2021 0:19:43,39.5,computing or tech,senior software engineer,,185000,60000.0,USD,,,united states,illinois,chicago,15.5,9.0,Some college,Woman,White,245000.0,245000.0
21323,4/30/2021 0:29:20,39.5,computing or tech,senior software engineer,,150000,15000.0,USD,,,united states,oregon,portland,15.5,15.5,College degree,Man,White,165000.0,165000.0
21325,4/30/2021 0:32:13,39.5,nonprofits,data scientist,,75000,0.0,USD,,,united states,oregon,portland,15.5,15.5,PhD,Woman,White,75000.0,75000.0
21326,4/30/2021 0:32:34,29.5,computing or tech,senior product manager,,300000,0.0,USD,,,united states,washington,seattle,6.0,6.0,College degree,Woman,White,300000.0,300000.0
21329,4/30/2021 0:42:19,29.5,computing or tech,senior software engineer,,115000,0.0,USD,,,united states,oregon,portland,15.5,15.5,Some college,Woman,White,115000.0,115000.0
21332,4/30/2021 0:47:51,39.5,utilities & telecommunications,principal software engineer,,167000,16700.0,AUD/NZD,,,new zealand,,auckland,25.5,25.5,High School,Man,,183700.0,119405.0
21334,4/30/2021 0:47:55,21.0,computing or tech,software engineer,,135000,88000.0,USD,,,united states,new york,new york city,3.0,3.0,College degree,Woman,Asian or Asian American,223000.0,223000.0
21338,4/30/2021 0:59:47,29.5,education (higher education),manager,,68000,0.0,USD,,,united states,illinois,chicago,6.0,6.0,Master's degree,Woman,White,68000.0,68000.0
21344,4/30/2021 1:32:45,39.5,computing or tech,principal software engineer,,175000,18000.0,USD,,,united states,massachusetts,boston,15.5,15.5,Master's degree,Woman,White,193000.0,193000.0
21346,4/30/2021 1:44:16,29.5,"marketing, advertising & pr",communications specialist,,55000,0.0,USD,,,united states,massachusetts,boston,3.0,3.0,College degree,Woman,White,55000.0,55000.0
21351,4/30/2021 1:55:13,39.5,engineering or manufacturing,project engineer,Oil and gas facilities engineering,112320,0.0,CAD,,,canada,alberta,calgary,15.5,15.5,College degree,Woman,White,112320.0,83116.8
21361,4/30/2021 2:14:36,39.5,"accounting, banking & finance",manager,M&A Tax Advisory,210000,5000.0,USD,,,united states,california,san francisco,9.0,6.0,"Professional degree (MD, JD, etc.)",Woman,White,215000.0,215000.0
21363,4/30/2021 2:22:46,29.5,"accounting, banking & finance",product manager,,88000,5000.0,USD,,,united states,ohio,cleveland,6.0,3.0,College degree,Woman,Another option not listed here or prefer not to answer,93000.0,93000.0
21365,4/30/2021 2:31:30,39.5,computing or tech,product manager,,79900,0.0,GBP,,,united kingdom,,london,15.5,6.0,College degree,Woman,White,79900.0,100674.0
21368,4/30/2021 2:44:36,29.5,computing or tech,software engineer,,1200000,0.0,INR,INR,,india,,mumbai,3.0,3.0,"Professional degree (MD, JD, etc.)",Man,Asian or Asian American,1200000.0,25200.0
21369,4/30/2021 2:46:08,49.5,computing or tech,engineering manager,,77000,7000.0,GBP,,,united kingdom,,cardiff,25.5,25.5,Master's degree,Man,White,84000.0,105840.0
21372,4/30/2021 2:53:37,39.5,media & digital,product manager,,51000,0.0,GBP,,,united kingdom,,bristol,15.5,9.0,College degree,Man,White,51000.0,64260.0
21373,4/30/2021 3:07:59,49.5,computing or tech,senior software engineer,,144000,0.0,USD,,,united states,colorado,boulder,25.5,25.5,College degree,Man,White,144000.0,144000.0
21374,4/30/2021 3:09:25,29.5,media & digital,editor,,63000,0.0,USD,,,united states,oregon,salem,6.0,6.0,,Woman,White,63000.0,63000.0
21375,4/30/2021 3:12:18,39.5,computing or tech,senior software engineer,,145000,22000.0,USD,,,united states,oregon,portland,15.5,6.0,Some college,Man,White,167000.0,167000.0
21385,4/30/2021 3:41:06,39.5,computing or tech,customer success manager,,116000,34000.0,USD,,,united states,new york,new york city,6.0,3.0,Master's degree,Woman,Asian or Asian American,150000.0,150000.0
21390,4/30/2021 3:54:44,29.5,business or consulting,project manager,,170000,20000.0,USD,,,united states,massachusetts,boston,3.0,3.0,PhD,,,190000.0,190000.0
21392,4/30/2021 4:11:19,39.5,computing or tech,director of engineering,,205000,15000.0,USD,,,united states,california,los angeles,15.5,9.0,College degree,Woman,Asian or Asian American,220000.0,220000.0
21393,4/30/2021 4:22:08,29.5,engineering or manufacturing,software developer,,65000,7200.0,AUD/NZD,,,australia,,perth,15.5,6.0,College degree,Woman,White,72200.0,46930.0
21400,4/30/2021 4:58:11,39.5,computing or tech,hr manager,,75000,6000.0,USD,,,united states,ohio,columbus,15.5,6.0,College degree,Woman,Another option not listed here or prefer not to answer,81000.0,81000.0
21401,4/30/2021 5:00:56,49.5,computing or tech,manager,,135000,0.0,USD,,,japan,,tokyo,25.5,15.5,PhD,Woman,White,135000.0,135000.0
21405,4/30/2021 5:17:19,39.5,transport or logistics,software engineer,,70000,0.0,EUR,,,france,,remote,15.5,15.5,,Man,White,70000.0,78400.00000000001
21407,4/30/2021 5:34:53,49.5,business or consulting,project manager,,97920,2000.0,EUR,,,spain,,bilbao,15.5,15.5,Master's degree,Woman,White,99920.0,111910.40000000001
21408,4/30/2021 5:35:44,59.5,business or consulting,hr manager,,74000,2000.0,USD,,,united states,california,escondido,35.5,9.0,College degree,Woman,Black or African American,76000.0,76000.0
21413,4/30/2021 6:01:52,29.5,media & digital,program manager,,148000,14000.0,USD,,,united states,new york,new york city,9.0,9.0,College degree,Man,White,162000.0,162000.0
21414,4/30/2021 6:13:43,39.5,recruitment or hr,hr manager,,80000,12000.0,USD,,,united states,north carolina,hickory,15.5,6.0,Master's degree,Woman,Black or African American,92000.0,92000.0
21417,4/30/2021 6:31:00,29.5,education (higher education),library assistant,,34600,0.0,EUR,,,ireland,,-,6.0,3.0,Master's degree,Woman,Another option not listed here or prefer not to answer,34600.0,38752.00000000001
21428,4/30/2021 7:11:10,29.5,computing or tech,project manager,,97000,0.0,USD,,,united states,massachusetts,boston,3.0,3.0,College degree,Woman,White,97000.0,97000.0
21434,4/30/2021 7:26:14,29.5,utilities & telecommunications,program manager,,110000,10000.0,USD,,,united states,missouri,st louis,9.0,3.0,College degree,Woman,White,120000.0,120000.0
21441,4/30/2021 7:35:32,29.5,computing or tech,senior software engineer,,150000,20000.0,USD,,,united states,massachusetts,cambridge,6.0,6.0,College degree,Woman,White,170000.0,170000.0
21444,4/30/2021 7:39:04,29.5,"accounting, banking & finance",project manager,,114000,1000.0,AUD/NZD,,,new zealand,,auckland,9.0,6.0,College degree,Woman,Asian or Asian American,115000.0,74750.0
21445,4/30/2021 7:39:35,29.5,computing or tech,software engineer ii,,145000,0.0,USD,,,united states,new york,new york city,6.0,6.0,College degree,Man,Another option not listed here or prefer not to answer,145000.0,145000.0
21454,4/30/2021 8:06:36,49.5,utilities & telecommunications,human resources manager,,75000,0.0,USD,,,united states,pennsylvania,quakertown,25.5,25.5,PhD,Woman,White,75000.0,75000.0
21459,4/30/2021 8:17:45,39.5,hospitality & events,general manager,,72000,0.0,USD,,,united states,oregon,portland,9.0,9.0,Some college,Man,White,72000.0,72000.0
21466,4/30/2021 8:36:45,29.5,nonprofits,data analyst,,69500,0.0,USD,,,united states,utah,salt lake city,1.0,1.0,College degree,Man,"Hispanic, Latino, or Spanish origin, White",69500.0,69500.0
21473,4/30/2021 8:46:57,39.5,entertainment,marketing manager,,860000,0.0,USD,,,united states,georgia,atlanta,15.5,3.0,College degree,Woman,White,860000.0,860000.0
21475,4/30/2021 8:49:03,39.5,biomedical research,research associate,,61000,0.0,USD,,,united states,maryland,frederick,9.0,9.0,College degree,Woman,White,61000.0,61000.0
21482,4/30/2021 9:00:45,39.5,computing or tech,senior software engineer,,169000,0.0,CAD,,,canada,ontario,kitchener,15.5,15.5,Master's degree,Man,White,169000.0,125060.0
21490,4/30/2021 9:19:58,39.5,,operations manager,,103000,0.0,AUD/NZD,,,australia,,sydney,25.5,15.5,College degree,Woman,White,103000.0,66950.0
21493,4/30/2021 9:27:34,49.5,nonprofits,executive director,,85000,8000.0,USD,,,united states,alabama,mobile,35.5,25.5,Master's degree,Woman,Another option not listed here or prefer not to answer,93000.0,93000.0
21505,4/30/2021 9:50:55,29.5,health care,rn,,50336,0.0,USD,,24.2/hr,united states,alabama,birmingham,6.0,1.0,College degree,Non-binary,White,50336.0,50336.0
21515,4/30/2021 10:06:52,29.5,computing or tech,software engineer,,50000,5000.0,GBP,,,united kingdom,,worcester,6.0,3.0,College degree,Man,Asian or Asian American,55000.0,69300.0
